0.739726	0.216216
0.739726	0.216216
0.739726	0.216216
0.739726	0.216216
0.739726	0.216216
0.739726	0.243243
0.739726	0.243243
0.753425	0.243243
0.753425	0.243243
0.780822	0.243243
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.712329	0.189189
0.712329	0.189189
0.821918	0.27027
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.794521	0.243243
0.794521	0.243243
0.794521	0.243243
0.630137	0.189189
0.630137	0.189189
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.767123	0.243243
0.739726	0.216216
0.739726	0.216216
0.753425	0.243243
0.726027	0.189189
0.726027	0.189189
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.753425	0.243243
0.753425	0.216216
0.753425	0.216216
0.739726	0.216216
0.739726	0.216216
0.739726	0.243243
0.808219	0.27027
0.808219	0.27027
0.753425	0.216216
0.739726	0.216216
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.739726	0.243243
0.753425	0.216216
0.753425	0.216216
0.753425	0.216216
0.753425	0.243243
0.753425	0.216216
0.753425	0.243243
0.753425	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.780822	0.243243
0.821918	0.27027
0.821918	0.243243
0.780822	0.27027
0.821918	0.243243
0.684932	0.162162
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.794521	0.243243
0.671233	0.243243
0.671233	0.243243
0.657534	0.216216
0.657534	0.216216
0.739726	0.216216
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.753425	0.243243
0.821918	0.243243
0.808219	0.243243
0.808219	0.243243
0.808219	0.243243
0.671233	0.243243
0.671233	0.243243
0.671233	0.243243
0.835616	0.243243
0.643836	0.189189
0.643836	0.189189
0.739726	0.243243
0.739726	0.243243
0.657534	0.216216
0.753425	0.216216
0.780822	0.243243
0.780822	0.243243
0.712329	0.216216
0.712329	0.216216
0.726027	0.216216
0.726027	0.189189
0.808219	0.243243
0.808219	0.243243
0.726027	0.216216
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.835616	0.243243
0.835616	0.243243
0.835616	0.243243
0.780822	0.243243
0.671233	0.216216
0.671233	0.216216
0.643836	0.243243
0.808219	0.243243
0.657534	0.216216
0.657534	0.216216
0.657534	0.216216
0.630137	0.162162
0.630137	0.162162
0.630137	0.162162
0.643836	0.162162
0.643836	0.162162
0.726027	0.216216
0.726027	0.216216
0.726027	0.216216
0.726027	0.216216
0.821918	0.243243
0.821918	0.243243
0.808219	0.243243
0.808219	0.243243
0.835616	0.243243
0.808219	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.780822	0.243243
0.780822	0.243243
0.69863	0.216216
0.69863	0.216216
0.69863	0.216216
0.69863	0.216216
0.712329	0.243243
0.794521	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.808219	0.243243
0.808219	0.243243
0.808219	0.243243
0.808219	0.243243
0.780822	0.243243
0.780822	0.243243
0.794521	0.243243
0.794521	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.780822	0.27027
0.767123	0.243243
0.767123	0.243243
0.767123	0.243243
0.794521	0.243243
0.780822	0.243243
0.794521	0.243243
0.794521	0.243243
0.794521	0.243243
0.794521	0.243243
0.794521	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.767123	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.794521	0.243243
0.794521	0.243243
0.780822	0.243243
0.780822	0.243243
0.780822	0.243243
0.726027	0.216216
0.726027	0.216216
0.712329	0.216216
0.712329	0.216216
0.712329	0.216216
0.726027	0.216216
0.726027	0.216216
0.808219	0.216216
0.808219	0.216216
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.712329	0.216216
0.712329	0.216216
0.712329	0.216216
0.712329	0.216216
0.712329	0.216216
0.794521	0.243243
0.794521	0.216216
0.794521	0.216216
0.726027	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.69863	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.216216
0.712329	0.216216
0.712329	0.216216
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.726027	0.189189
0.712329	0.216216
0.712329	0.216216
0.712329	0.189189
0.712329	0.216216
0.712329	0.216216
0.712329	0.189189
0.712329	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.726027	0.189189
0.712329	0.216216
0.712329	0.216216
0.808219	0.216216
0.821918	0.189189
0.821918	0.189189
0.821918	0.189189
0.821918	0.189189
0.712329	0.216216
0.712329	0.189189
0.712329	0.189189
0.712329	0.216216
0.712329	0.216216
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.712329	0.189189
0.69863	0.189189
0.69863	0.189189
0.69863	0.189189
0.69863	0.189189
0.69863	0.216216
0.69863	0.216216
0.712329	0.243243
0.69863	0.243243
0.753425	0.324324
0.753425	0.324324
0.753425	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.297297
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.684932	0.324324
0.657534	0.297297
0.671233	0.297297
0.671233	0.297297
0.671233	0.297297
0.657534	0.297297
0.657534	0.297297
0.657534	0.297297
0.69863	0.27027
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.69863	0.297297
0.780822	0.297297
0.780822	0.297297
0.780822	0.297297
0.712329	0.243243
0.671233	0.27027
0.671233	0.297297
0.671233	0.297297
0.712329	0.27027
0.712329	0.27027
0.726027	0.27027
0.726027	0.27027
0.712329	0.243243
