-75.98	49.6
-76.17	49.49
-76.17	49.49
-74.61	49.48
-74.62	45.48
-77.69	48.53
-77.69	48.53
-77.69	48.53
-98.64	54.88
-98.64	54.88
-101.83	54.72
-100.38	54.57
-101.89	54.79
-99.98	54.87
-99.95	54.85
-66.64	50.21
-66.43	50.3
-97.9	55.7
-97.82	55.74
-97.67	55.91
-97.68	55.9
-98.13	55.49
-98.13	55.49
-97.81	55.75
-101.85	54.64
-100.23	54.21
-103.2	54.58
-101.74	54.86
-103.2	54.58
-74.03	49.79
-74.47	51.01
-74.47	51.01
-99.61	56.48
-100.95	56.73
-100.44	56.91
-100.44	56.91
-101.63	56.63
-100.44	56.91
-105.02	55.29
-103.71	56.13
-103.7	56.13
-103.7	56.13
-102.83	54.64
-102.06	54.66
-102.06	54.66
-101.1	56.83
-104.56	55.75
-104.56	55.75
-104.56	55.75
-104.55	55.75
-97.46	55.17
-100.11	54.85
-101.97	54.62
-100.76	55.16
-101.57	54.79
-101.57	54.79
-102.74	55.87
-102.74	55.87
-97.76	55.83
-97.78	55.83
-98.13	55.49
-98.13	55.49
-98.13	55.49
-98.13	55.49
-100.21	54.76
-100.22	54.76
-66.64	50.21
-62.11	56.33
-62.11	56.33
-62.05	56.32
-62.05	56.32
-101.5	54.72
-101.36	55.2
-101.36	55.2
-101.84	54.77
-100.56	54.93
-104.55	55.75
-104.58	55.75
-104.56	55.76
-104.56	55.75
-103.14	56.15
-103.12	56.16
-103.14	56.15
-109.54	58.38
-109.52	58.23
-109.52	58.23
-109.52	58.23
-107.12	52.02
-106.96	50.92
-100.5	49.2
-106.4	49.4
-86.02	33.27
-86.8	33.5
-86.8	33.5
-110.6	33.03
-111	31.97
-110.8	31.87
-113.1	35.13
-114.3	33.63
-114.3	33.63
-114.3	33.63
-110.7	31.83
-111.1	31.88
-111.1	31.88
-111.1	31.88
-111.1	31.88
-122.8	39.7
-119.3	35.27
-118.9	37.13
-119.3	37.1
-120.6	38.87
-121.1	38.83
-120.5	38.55
-108.3	40.05
-108.4	39.97
-105.5	38.27
-105.5	38.27
-105.2	39.78
-106.1	39.43
-107.6	37.93
-107	39
-108.3	39.95
-105.4	38.13
-105.4	38.15
-105.5	39.87
-106.5	38.68
-77	39
-77	39
-77	39
-101.2	48.5
-116.03	41.6
-117.82	38.88
-118.81	38.37
-102.7	42.6
-102.7	42.6
-95.19	43.17
-99.8	43.8
-101.5	48.3
-68.62	44.4
-70.62	44.05
-88.02	47.4
-89.57	46.75
-89.57	46.73
-101.3	48.5
-91.72	47.82
-91.72	47.82
-101.5	48.4
-112.3	46.72
-109.9	45.05
-109.9	45.38
-109.9	45.38
-72.13	42.78
-74.6	41.08
-74.58	41.1
-107.2	36.68
-106.1	35.47
-105.4	32.02
-108.3	31.85
-108.7	32.33
-108.7	32.33
-105.4	36.72
-108	32.8
-114.5	37.97
-117.8	38.32
-117.8	38.32
-116.9	38.57
-118.3	39.2
-118.3	39.2
-118.3	39.2
-118.3	39.2
-116.6	40.3
-116.2	37.18
-117	40.68
-115.1	35.48
-115.1	35.38
-117.5	38.23
-117.5	38.23
-117.5	38.23
-117.3	38.32
-117.3	38.32
-117.5	38.32
-114.3	39.28
-114.6	39.08
-114.9	39.07
-75.42	44.25
-75.4	44.27
-75.4	44.27
-74.45	42.45
-76.9	42.42
-73.62	43.3
-73.9	44.58
-75.83	40.35
-66.8	18.25
-67.17	18.15
-102.2	42.6
-81.67	33.28
-81.67	33.28
-81.67	33.28
-84.32	35.92
-104.8	31.45
-109.6	39.98
-112	39.87
-109.67	38.61
-109.62	38.58
-109.85	38.71
-109.87	38.73
-109.48	38.69
-109.32	38.8
-77.9	36.87
-118.7	48.07
-122.8	46.53
-122.8	46.53
-119.2	46.35
-102.23	43.74
-109.2	43.87
-109.5	42.77
-69.2	45.43
-72.5	43.25
-68.6	44.72
-72	44.1
-72	44.1
-72.55	43.33
-72.55	43.33
-74.27	44.33
-74.27	44.33
-73.47	44.23
-72.82	43.28
19.67	40.25
23	42
23.7	52.18
28.78	55.59
30.97	52.3
26.83	54.91
26.66	53.25
27.98	53.5
30.67	53.83
26.4	53.61
29.02	54.42
27	53.25
27	53.25
14.87	50.73
14.13	50.27
12.78	49.4
14.07	50.25
12.65	49.88
13.76	50.73
13.85	50.71
13.57	50.07
12.86	50.23
14.32	48.9
16.6	49.91
16.6	49.91
12.81	50.11
12.81	50.11
16.51	48.95
16.71	50.09
14.05	49.72
12.89	49.74
13.03	50.44
13.73	50.72
14.86	50.57
14.58	50.36
15.7	50.15
15.7	50.15
14.8	49.39
12.78	50.38
12.68	49.77
13.82	50.5
15.55	50.09
15.85	49.72
16.06	50.54
16.07	50.54
12.66	49.82
16.09	50.17
14.17	50.62
15.85	49.72
12.92	50.42
12.92	50.42
12.92	50.42
12.9	50.42
12.2	49.86
12.2	49.86
12.5	49.86
12	49.96
11.91	50.09
11.76	50.09
-6.83	37.6
-6.78	37.56
-7.33	37.69
22.68	61.65
25.53	60.32
29.22	62.78
26.08	63.67
-8.13	53.22
-7.76	53.63
-6.74	53.65
-7.12	53.41
13.86	42.72
13.6	43.17
17.69	50.64
17.55	50.74
16.71	50.31
26	45
38	56
35.5	50.5
35.5	50.5
35.5	50.5
14.58	46.07
16.22	46.52
15.7	46.57
16.2	46.73
16.12	46.63
15.43	45.87
15.75	46.67
15.17	46.25
23.97	49.03
38.5	44.95
38.5	44.95
33.57	48.72
29.22	50.43
31.08	48.18
31.08	48.18
31.07	48.02
31.22	49.55
35.83	47.57
35.82	47.63
32.2	48.7
24.08	50.32
-2.99	57.07
-6.33	54.79
-2.55	57.28
-3.67	57.14
-1.05	51.66
-2.93	50.85
-0.03	53.54
-2.37	53.86
-2.47	53.09
-1.29	52.76
-2.75	57
-2.53	50.62
-2.68	54.47
-1.17	54.02
-3.36	54.88
-3.06	54.67
0.85	52.28
-3.02	53.89
0.12	52.74
-3.32	50.71
-3.37	50.65
-2.2	52.22
121.4971	-31.3587
121.4965	-31.3569
120.9176	-28.1654
121.9214	-31.0082
117.8325	-27.6891
147.9131	-36.9875
139.48	-20.53
151.25	-34
121.9401	-31.0384
138.48	-32.55
139.48	-20.55
145.48	-31.45
148.2	-42.2
149.45	-35.6
123.23	-19.68
140.2	-20.32
141.53	-38.13
144.2	-32.8
133.66	-20.11
121.68	-31.2
139.25	-35.08
136.05	-16.47
139.48	-20.53
140.93	-32.25
141.2	-35.33
150.75	-34.42
121.61	-32.33
146.5	-42
131.08	-13.03
142.78	-37.05
149.15	-35.3
149.57	-35.07
149.57	-34.07
139.48	-20.53
134.5	-30.61
134.22	-19.66
133.82	-19.45
133.82	-19.45
133.82	-19.45
139.47	-33.2
150.73	-34.31
121.53	-31.63
135.55	-32.98
139.48	-20.53
139.48	-20.53
150.37	-23.63
122.23	-28.48
122.23	-28.5
139.47	-33.2
149.27	-37.83
147.25	-42.83
121.68	-31.23
119.08	-26.42
150.65	-23.28
121.61	-32.33
141.58	-38.38
141.58	-38.38
141.47	-31.95
145.5	-41.75
150.86	-34.42
150	-34
137.97	-33.93
137.97	-33.93
137.97	-33.93
118.5822	-24.6458
118.5841	-24.6436
151.0233	-29.9521
151.0232	-29.9517
146.3204	-32.1081
146.3237	-32.1141
131.3701	-13.5363
140.003	-31.35
149.7475	-35.5478
149.7494	-35.5446
119.7062	-32.4231
121.3668	-28.9314
137.8744	-34.5437
137.8788	-34.5387
137.8693	-34.5456
122.2896	-28.575
119.8138	-32.7215
128.8675	-19.5855
121.8196	-31.3999
121.82	-31.3958
121.8178	-31.3954
152.7172	-25.6745
146.3269	-32.1091
146.3234	-32.1119
146.7329	-31.3969
146.7348	-31.3967
121.3344	-28.8951
132.1021	-14.1423
132.1051	-14.1332
147.43	-33.8392
117.72	25.23
118.81	27.18
118.3	27.37
118.18	26.64
116.94	26.33
117.77	26.42
113.18	25.42
109.97	19.87
118.76	34.43
115.02	28.92
115.82	28.25
114.85	25.75
115.87	28.38
113.8	27.53
114.37	29.02
115.82	28.25
116.33	27.97
116.33	27.97
116.33	27.97
115.82	28.85
115.55	28.08
115	28
116.33	27.97
116.33	27.97
114.7	27.37
116.33	27.97
116.33	27.97
116.33	27.97
114.98	27.92
127.0529	42.7237
102.22	28.27
92.25	37.88
90.65	38.17
91	38
91.13	38.37
93.33	38.57
93.33	38.7
92.4	38.58
91.88	31.38
108.9951	34.2261
120.63	29.23
117.32	31
116.5	39.7
118.3	35.1
115.5	40.68
114.3	35.6
116.2	39.5
115	37
117	40.5
116.1	38.72
116.1	38.97
116.12	36.25
118.12	36.48
118.4	37.15
118	37
118	37
116.43	39.92
116.98	40.55
116.98	40.55
116.55	39.3
101.51	25.04
101.21	25.57
101.51	25.04
100.22	25.58
117.45	38.92
74.79	19.6
74.64	14.84
77.7	12.8
77.21	12.66
77.17	12.51
77.19	13.12
77.29	13.26
77.77	12.78
77.82	13.19
77.81	13.3
77.73	13.29
80.76	20.51
80.76	20.51
78	11.8
80	12.7
80	12.7
80	12.7
80.72	20.03
80.72	20.03
80.07	21.18
86.27	22.7
86.27	22.7
86.27	22.7
75.93	28.2
75.93	28.2
75.93	28.2
140.49	35.99
136.79	35.19
140.13	35.62
139.57	36.18
139.7	35.76
135.46	34.6
139.84	35.79
139.75	35.8
135.41	34.47
139.53	35.78
139.82	35.9
139.51	36.07
140.13	36
139.62	35.75
135.57	34.73
139.77	35.75
139.85	35.66
139.63	35.91
139.65	36.16
135.46	34.6
139.95	36.19
140.12	35.6
140.08	35.44
136.89	35.28
139.65	36.26
139.47	35.8
139.77	35.81
140.13	36.06
127.0912	37.5692
127.025	37.4886
127.075	37.6368
127.0753	37.6366
126.88	37.5439
126.8164	37.4981
126.7683	37.3344
127.196	37.5474
127.195	37.5457
127.1972	37.5502
127.1975	37.5833
127.509	37.7566
127.4948	37.7582
127.5011	37.7678
127.5057	37.759
127.5071	37.7564
127.5119	37.7549
127.4999	37.7543
129.2847	35.4115
129.2939	35.4037
129.2806	35.4142
76.92	43.08
114.25	49.08
118	51.5
114.25	49.08
59.83	55.5
59.08	53.5
59.08	53.42
59.77	61.67
59.77	61.67
59.77	61.67
60.83	54.08
60.83	54.2
89.5	55
59.83	52
96.67	59.48
58.08	52.17
59.17	51.17
82.92	51
84.33	49.83
84.33	49.83
60.83	56.87
60.83	56.87
59	56.82
141.82	71.12
141.77	71.12
77.08	42.65
60.23	56.37
123.18	63.8
124.2	63.73
124.07	63.75
123.88	63.51
60.08	56.72
79.75	50.25
61.67	52.08
61.67	52.08
83.67	49.5
83.87	53.37
81.47	51
60.2	56.47
93.47	51.17
60.17	55
92.92	54.12
82.33	50.17
59.97	61.18
60.07	58.37
59.84	58.32
59.87	58.32
93.75	54
59.08	50.5
82.87	55.4
58.42	50.17
58.42	50.17
58.42	50.17
58.5	50.33
58.42	50.17
59.92	54.92
134.5	70.65
134.53	70.63
60.05	55.65
60.05	55.65
60.17	55.67
62.75	52.58
59.08	50.42
59.12	58.72
60.73	55.35
60.73	55.35
60.73	55.35
58.25	52
58.25	52
59.95	61.45
57.5	51.5
59.27	53.57
59.33	53.58
58.55	52.95
59.42	54.33
59.72	60.68
59.72	60.68
59.72	60.68
55	52
59.58	50.92
58.33	52.08
58.33	52.08
62.75	52.58
62.75	52.58
58.5	53.67
59.37	56.65
58.67	49.25
59.5	54.25
93.83	53.83
58.42	48.17
58.42	48.17
61.58	55.67
139.28	68.98
139.25	69.02
59.85	58.17
59.85	58.17
112.5	66.42
112.5	66.42
112.5	66.42
82.83	55.17
82.16	51.17
60.12	56.48
26.6	-20.5
21.97	-25.23
24.32	-18.52
22.03	-23.83
27.03	-23.47
24.25	-22.62
27.83	-22
27.8	-22.07
27.52	-21.23
28.47	-28.82
28.48	-29.15
15.3	-23.53
14.45	-20.8
15.42	-23.55
15.27	-23.57
16.48	-20.88
16.77	-27.95
16.77	-27.95
18.08	-27.35
0.92	14.83
0.33	14.42
37.29	-5.4
35.17	-4.38
30.57	-2.88
30.57	-2.88
34.37	-4.42
36.47	-2.61
34.88	-4.9
29.15	-24.92
29.22	-18.75
21.05	-28.3
26.56	-26.7
27.28	-25.6
27.25	-25.53
27.17	-25.43
27.2	-25.48
26.59	-26.61
28.52	-26.07
26.75	-26.53
26.86	-26.45
28.92	-24.03
29.25	-24.15
29.33	-22.28
29.33	-22.28
28.77	-26.02
26.47	-26.8
26.48	-26.8
26.5	-26.78
29.57	-24.35
30.08	-24.97
28.57	-23.4
28.58	-25.47
25	-26.28
30.9	-23.12
30.9	-23.12
29.27	-24.12
17.88	-28.7
18.02	-29.33
17.88	-29.33
29.43	-24.35
29.22	-25.07
27.13	-24.95
30.05	-22.32
28.18	-25.65
27.47	-24.73
21.78	-29.33
19.62	-29.35
20.78	-29.06
28.92	-24.03
25.5	-27.28
27.43	-25.63
27.5	-25.63
27.3	-24.82
28.58	-25.48
28.57	-23.4
27.5	-24.97
28.23	-23.43
27.33	-24.83
29.2	-13.92
29.2	-13.92
27.92	-15.82
28.05	-13.08
31.65	-12.58
28.15	-15.92
18.13	-15.92
25.82	-12.23
28.12	-12.73
30.42	-18.1
30.42	-16
30.18	-19.27
31.58	-20.63
31.58	-20.63
31.58	-20.63
32.67	-18.88
-48.25	-13.5
-36.58	-6.33
-39.83	-9.47
-39.83	-9.47
-39.83	-9.47
-39.93	-9.07
-39.83	-9.47
-39.84	-9.47
-39.84	-9.47
-50.32	-23.32
-46.42	-21.92
-39.85	-9.68
-82.03	23.19
-76.94	20.04
-77.89	21.53
-83.94	22.57
-81.32	23.08
-79.96	21.96
-74.78	20.16
-82.09	23.18
-70.65	-17.27
-81.27	-4.45
-81.27	-4.45
-81.17	-4.28
